"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"1",14609405,14609474,70,"*","Promoter (<=1kb)",1,14607833,14608653,821,2,"AT1G39350","AT1G39350.1",-752
"1",14609860,14609922,63,"*","Promoter (1-2kb)",1,14607833,14608653,821,2,"AT1G39350","AT1G39350.1",-1207
"1",14657625,14657675,51,"*","Promoter (<=1kb)",1,14656853,14657326,474,2,"AT1G39430","AT1G39430.1",-299
"1",14657968,14658029,62,"*","Promoter (<=1kb)",1,14656853,14657326,474,2,"AT1G39430","AT1G39430.1",-642
"1",14658574,14658712,139,"*","Promoter (1-2kb)",1,14656853,14657326,474,2,"AT1G39430","AT1G39430.1",-1248
"1",14658955,14659052,98,"*","Promoter (1-2kb)",1,14656853,14657326,474,2,"AT1G39430","AT1G39430.1",-1629
"1",14672461,14672515,55,"*","Distal Intergenic",1,14664799,14667705,2907,2,"AT1G39511","AT1G39511.1",-4756
"1",14672731,14672780,50,"*","Distal Intergenic",1,14664799,14667705,2907,2,"AT1G39511","AT1G39511.1",-5026
"1",14676436,14676483,48,"*","Distal Intergenic",1,14664799,14667705,2907,2,"AT1G39511","AT1G39511.1",-8731
"1",14822726,14822761,36,"*","Distal Intergenic",1,14825236,14825643,408,2,"AT1G39750","AT1G39750.1",2882
"1",14822815,14822864,50,"*","Distal Intergenic",1,14825236,14825643,408,2,"AT1G39750","AT1G39750.1",2779
"1",14824536,14824731,196,"*","Promoter (<=1kb)",1,14825236,14825643,408,2,"AT1G39750","AT1G39750.1",912
"1",14828413,14828535,123,"*","Distal Intergenic",1,14825236,14825643,408,2,"AT1G39750","AT1G39750.1",-2770
"1",14891105,14891154,50,"*","Distal Intergenic",1,14892436,14896886,4451,2,"AT1G40075","AT1G40075.1",5732
"1",14931627,14931748,122,"*","Distal Intergenic",1,14925852,14926970,1119,1,"AT1G40085","AT1G40085.1",5775
"1",14997631,14997686,56,"*","Distal Intergenic",1,14999615,15001868,2254,2,"AT1G40087","AT1G40087.1",4182
"1",15083685,15083784,100,"*","Promoter (1-2kb)",1,15081952,15085893,3942,1,"AT1G40104","AT1G40104.1",1733
"1",15083873,15083931,59,"*","Promoter (1-2kb)",1,15081952,15085893,3942,1,"AT1G40104","AT1G40104.1",1921
"1",15085579,15085668,90,"*","Exon (AT1G40104.1/AT1G40104, exon 21 of 22)",1,15081952,15085893,3942,1,"AT1G40104","AT1G40104.1",3627
"1",15099862,15100008,147,"*","Distal Intergenic",1,15081952,15085893,3942,1,"AT1G40104","AT1G40104.1",17910
"1",15110089,15110146,58,"*","Distal Intergenic",1,15081952,15085893,3942,1,"AT1G40104","AT1G40104.1",28137
"1",15111660,15111707,48,"*","Distal Intergenic",1,15139933,15142292,2360,1,"AT1G40105","AT1G40105.1",-28226
"1",15134585,15134602,18,"*","Distal Intergenic",1,15139933,15142292,2360,1,"AT1G40105","AT1G40105.1",-5331
"1",15138482,15138599,118,"*","Promoter (1-2kb)",1,15139933,15142292,2360,1,"AT1G40105","AT1G40105.1",-1334
"1",15148111,15148251,141,"*","Distal Intergenic",1,15151216,15154824,3609,1,"AT1G40107","AT1G40107.1",-2965
"1",15148778,15148829,52,"*","Distal Intergenic",1,15151216,15154824,3609,1,"AT1G40107","AT1G40107.1",-2387
"1",15149315,15149418,104,"*","Promoter (1-2kb)",1,15151216,15154824,3609,1,"AT1G40107","AT1G40107.1",-1798
"1",15159436,15159483,48,"*","Promoter (1-2kb)",1,15160610,15166681,6072,1,"AT1G40113","AT1G40113.1",-1127
"1",15198603,15198693,91,"*","Distal Intergenic",1,15190972,15191991,1020,1,"AT1G40121","AT1G40121.1",7631
"1",15207352,15207409,58,"*","Distal Intergenic",1,15209959,15213729,3771,1,"AT1G40123","AT1G40123.1",-2550
"1",15233945,15233991,47,"*","Distal Intergenic",1,15240553,15244036,3484,1,"AT1G40129","AT1G40129.1",-6562
"1",15276036,15276107,72,"*","Distal Intergenic",1,15281236,15285925,4690,1,"AT1G40131","AT1G40131.1",-5129
"1",15298840,15298889,50,"*","Promoter (1-2kb)",1,15300585,15304478,3894,1,"AT1G40137","AT1G40137.1",-1696
"1",15374131,15374183,53,"*","Distal Intergenic",1,15378555,15384011,5457,1,"AT1G40136","AT1G40136.1",-4372
"1",15435328,15435381,54,"*","Promoter (<=1kb)",1,15432576,15434674,2099,2,"AT1G40390","AT1G40390.1",-654
"1",15458881,15458960,80,"*","Promoter (1-2kb)",1,15457545,15460358,2814,1,"AT1G41115","AT1G41115.1",1336
"1",15502174,15502296,123,"*","Promoter (1-2kb)",1,15503360,15503986,627,1,"AT1G41726","AT1G41726.1",-1064
"1",15547639,15547664,26,"*","Promoter (<=1kb)",1,15547317,15550186,2870,1,"AT1G41790","AT1G41790.1",322
"1",15639495,15639543,49,"*","Promoter (<=1kb)",1,15640156,15640794,639,1,"AT1G41860","AT1G41860.1",-613
"1",15700218,15700309,92,"*","Promoter (1-2kb)",1,15698374,15699976,1603,1,"AT1G42045","AT1G42045.1",1844
"1",15711646,15711698,53,"*","Promoter (1-2kb)",1,15707077,15710285,3209,2,"AT1G42050","AT1G42050.1",-1361
"1",15824839,15824881,43,"*","Promoter (1-2kb)",1,15824726,15826576,1851,2,"AT1G42360","AT1G42360.1",1695
"1",16014279,16014319,41,"*","Distal Intergenic",1,16011820,16012506,687,1,"AT1G42602","AT1G42602.1",2459
"1",16018443,16018492,50,"*","Promoter (<=1kb)",1,16014497,16018871,4375,2,"AT1G42605","AT1G42605.1",379
"1",16385490,16385560,71,"*","Promoter (<=1kb)",1,16382157,16386291,4135,2,"AT1G43444","AT1G43444.1",731
"1",16385907,16385957,51,"*","Promoter (<=1kb)",1,16382157,16386291,4135,2,"AT1G43444","AT1G43444.1",334
"1",16510055,16510149,95,"*","Promoter (<=1kb)",1,16508723,16509784,1062,2,"AT1G43730","AT1G43730.1",-271
"1",16510316,16510365,50,"*","Promoter (<=1kb)",1,16508723,16509784,1062,2,"AT1G43730","AT1G43730.1",-532
"1",16510454,16510506,53,"*","Promoter (<=1kb)",1,16508723,16509784,1062,2,"AT1G43730","AT1G43730.1",-670
"1",16511005,16511107,103,"*","Promoter (1-2kb)",1,16508723,16509784,1062,2,"AT1G43730","AT1G43730.1",-1221
"1",16511396,16511461,66,"*","Promoter (1-2kb)",1,16508723,16509784,1062,2,"AT1G43730","AT1G43730.1",-1612
"1",16513034,16513147,114,"*","Promoter (1-2kb)",1,16513076,16515138,2063,2,"AT1G43740","AT1G43740.1",1991
"1",16513294,16513422,129,"*","Promoter (1-2kb)",1,16513076,16515138,2063,2,"AT1G43740","AT1G43740.1",1716
"1",16515688,16515735,48,"*","Promoter (<=1kb)",1,16513076,16515138,2063,2,"AT1G43740","AT1G43740.1",-550
"1",16517477,16517600,124,"*","Promoter (1-2kb)",1,16516119,16518727,2609,2,"AT1G43745","AT1G43745.1",1127
"1",16520054,16520212,159,"*","Promoter (1-2kb)",1,16516119,16518727,2609,2,"AT1G43745","AT1G43745.1",-1327
"1",16521850,16521927,78,"*","Distal Intergenic",1,16522213,16524114,1902,2,"AT1G43750","AT1G43750.1",2187
"1",16522318,16522602,285,"*","Promoter (1-2kb)",1,16522213,16524114,1902,2,"AT1G43750","AT1G43750.1",1512
"1",16524029,16524141,113,"*","Promoter (<=1kb)",1,16522213,16524114,1902,2,"AT1G43750","AT1G43750.1",0
"1",16524807,16524861,55,"*","Promoter (<=1kb)",1,16522213,16524114,1902,2,"AT1G43750","AT1G43750.1",-693
"1",16528396,16528449,54,"*","Promoter (<=1kb)",1,16525242,16527812,2571,2,"AT1G43755","AT1G43755.1",-584
"1",16528566,16528677,112,"*","Promoter (<=1kb)",1,16525242,16527812,2571,2,"AT1G43755","AT1G43755.1",-754
"1",16837124,16837328,205,"*","Promoter (<=1kb)",1,16834210,16838286,4077,2,"AT1G44350","AT1G44350.1",958
"1",17168914,17169065,152,"*","Promoter (1-2kb)",1,17165178,17167907,2730,2,"AT1G45249","AT1G45249.3",-1007
"1",17255901,17255940,40,"*","Promoter (<=1kb)",1,17255760,17261332,5573,1,"AT1G46624","AT1G46624.1",141
"1",17424510,17424828,319,"*","Promoter (<=1kb)",1,17424669,17427475,2807,1,"AT1G47490","AT1G47490.1",0
"1",17816452,17816561,110,"*","Promoter (<=1kb)",1,17813976,17817283,3308,2,"AT1G48260","AT1G48260.1",722
"1",17862561,17862821,261,"*","Promoter (1-2kb)",1,17863837,17864386,550,1,"AT1G48330","AT1G48330.1",-1016
"1",18156777,18156833,57,"*","Promoter (1-2kb)",1,18155151,18159680,4530,1,"AT1G49070","AT1G49070.1",1626
"1",18160010,18160145,136,"*","Promoter (<=1kb)",1,18159889,18160464,576,1,"AT1G49080","AT1G49080.1",121
"1",18160231,18160275,45,"*","Promoter (<=1kb)",1,18159889,18160464,576,1,"AT1G49080","AT1G49080.1",342
"1",18307193,18307246,54,"*","Promoter (1-2kb)",1,18305541,18307557,2017,1,"AT1G49450","AT1G49450.1",1652
"1",18360413,18360689,277,"*","Promoter (<=1kb)",1,18356886,18360150,3265,2,"AT1G49600","AT1G49600.1",-263
"1",18398950,18399122,173,"*","Promoter (<=1kb)",1,18400092,18402628,2537,1,"AT1G49720","AT1G49720.1",-970
"1",18486557,18486557,1,"*","Promoter (1-2kb)",1,18487545,18488107,563,2,"AT1G49938","AT1G49938.1",1550
"1",18680141,18680223,83,"*","Promoter (<=1kb)",1,18677926,18680117,2192,2,"AT1G50420","AT1G50420.1",-24
"1",18681027,18681146,120,"*","Promoter (<=1kb)",1,18677926,18680117,2192,2,"AT1G50420","AT1G50420.1",-910
"1",18830355,18830382,28,"*","Promoter (1-2kb)",1,18828868,18832972,4105,1,"AT1G50810","AT1G50810.1",1487
"1",18970540,18970621,82,"*","Promoter (<=1kb)",1,18965955,18971576,5622,2,"AT1G51175","AT1G51175.1",955
"1",18970898,18970990,93,"*","Promoter (<=1kb)",1,18965955,18971576,5622,2,"AT1G51175","AT1G51175.1",586
"1",19083777,19083858,82,"*","Distal Intergenic",1,19076982,19081433,4452,2,"AT1G51460","AT1G51460.1",-2344
"1",19105736,19105869,134,"*","Promoter (<=1kb)",1,19106687,19109587,2901,1,"AT1G51520","AT1G51520.1",-818
"1",19212197,19212254,58,"*","Promoter (<=1kb)",1,19206711,19211417,4707,2,"AT1G51790","AT1G51790.1",-780
"1",19302732,19302799,68,"*","Distal Intergenic",1,19305315,19307510,2196,1,"AT1G51950","AT1G51950.1",-2516
"1",19489196,19489349,154,"*","Promoter (<=1kb)",1,19488943,19489914,972,1,"AT1G52330","AT1G52330.2",253
"1",20109597,20109665,69,"*","Promoter (<=1kb)",1,20107107,20109511,2405,2,"AT1G53860","AT1G53860.1",-86
"1",20239560,20239635,76,"*","Promoter (1-2kb)",1,20241226,20242615,1390,1,"AT1G54210","AT1G54210.2",-1591
"1",20445979,20446099,121,"*","Promoter (1-2kb)",1,20447316,20450861,3546,1,"AT1G54820","AT1G54820.1",-1217
"1",20565901,20566377,477,"*","Promoter (<=1kb)",1,20566030,20569286,3257,1,"AT1G55120","AT1G55120.3",0
"1",20762870,20763110,241,"*","Promoter (<=1kb)",1,20764011,20765752,1742,1,"AT1G55580","AT1G55580.1",-901
"1",20813054,20813112,59,"*","Promoter (<=1kb)",1,20808294,20812840,4547,2,"AT1G55690","AT1G55690.2",-214
"1",20860363,20860540,178,"*","Promoter (<=1kb)",1,20860609,20864266,3658,1,"AT1G55810","AT1G55810.1",-69
"1",20956189,20956911,723,"*","Promoter (1-2kb)",1,20957098,20958550,1453,2,"AT1G56030","AT1G56030.1",1639
"1",20967773,20967825,53,"*","Promoter (<=1kb)",1,20966528,20967144,617,2,"AT1G56060","AT1G56060.1",-629
"1",21192205,21192552,348,"*","Promoter (<=1kb)",1,21191121,21192217,1097,2,"AT1G56555","AT1G56555.1",0
"1",21206920,21207188,269,"*","Promoter (<=1kb)",1,21207537,21209596,2060,1,"AT1G56600","AT1G56600.1",-349
"1",21232211,21232241,31,"*","Promoter (1-2kb)",1,21229999,21230469,471,2,"AT1G56640","AT1G56640.1",-1742
"1",21232320,21232380,61,"*","Promoter (1-2kb)",1,21229999,21230469,471,2,"AT1G56640","AT1G56640.1",-1851
"1",21238399,21238483,85,"*","Promoter (<=1kb)",1,21237888,21240558,2671,1,"AT1G56660","AT1G56660.1",511
"1",21238636,21238764,129,"*","Promoter (<=1kb)",1,21237888,21240558,2671,1,"AT1G56660","AT1G56660.1",748
"1",22036421,22036511,91,"*","Promoter (1-2kb)",1,22034506,22040038,5533,1,"AT1G59870","AT1G59870.1",1915
"1",22085749,22085800,52,"*","Distal Intergenic",1,22080789,22083651,2863,1,"AT1G59980","AT1G59980.1",4960
"1",22305584,22305594,11,"*","Promoter (<=1kb)",1,22302486,22304985,2500,2,"AT1G60540","AT1G60540.1",-599
"1",22603221,22603272,52,"*","Promoter (<=1kb)",1,22603121,22603295,175,1,"AT1G61275","AT1G61275.1",100
"1",22870130,22870367,238,"*","Promoter (<=1kb)",1,22867770,22871280,3511,2,"AT1G61890","AT1G61890.1",913
"1",22913771,22913828,58,"*","Promoter (<=1kb)",1,22913441,22914146,706,1,"AT1G62000","AT1G62000.1",330
"1",22936848,22936921,74,"*","Promoter (1-2kb)",1,22934688,22935343,656,2,"AT1G62045","AT1G62045.1",-1505
"1",23075465,23075844,380,"*","Distal Intergenic",1,23072575,23073189,615,1,"AT1G62370","AT1G62370.1",2890
"1",23516757,23516852,96,"*","Promoter (<=1kb)",1,23515874,23518910,3037,1,"AT1G63420","AT1G63420.1",883
"1",24005861,24005977,117,"*","Promoter (<=1kb)",1,24005900,24006393,494,1,"AT1G64618","AT1G64618.1",0
"1",24011181,24011252,72,"*","Distal Intergenic",1,24006992,24008694,1703,1,"AT1G64620","AT1G64620.1",4189
"1",24034223,24034478,256,"*","Promoter (<=1kb)",1,24030820,24033556,2737,2,"AT1G64670","AT1G64670.1",-667
"1",24647875,24648345,471,"*","Promoter (<=1kb)",1,24647188,24648813,1626,1,"AT1G66180","AT1G66180.1",687
"1",24744133,24744169,37,"*","Distal Intergenic",1,24748195,24750043,1849,1,"AT1G66350","AT1G66350.1",-4026
"1",24760788,24760840,53,"*","Distal Intergenic",1,24763957,24765541,1585,1,"AT1G66390","AT1G66390.1",-3117
"1",25039290,25039361,72,"*","3' UTR",1,25036616,25039389,2774,1,"AT1G67060","AT1G67060.1",2674
"1",25226350,25226602,253,"*","Distal Intergenic",1,25230265,25231840,1576,1,"AT1G67340","AT1G67340.1",-3663
"1",25231037,25231090,54,"*","Promoter (<=1kb)",1,25230265,25231840,1576,1,"AT1G67340","AT1G67340.1",772
"1",25231240,25231310,71,"*","Promoter (<=1kb)",1,25230265,25231840,1576,1,"AT1G67340","AT1G67340.1",975
"1",25231379,25231455,77,"*","Promoter (1-2kb)",1,25230265,25231840,1576,1,"AT1G67340","AT1G67340.1",1114
"1",25319597,25319889,293,"*","Promoter (<=1kb)",1,25319899,25324264,4366,1,"AT1G67560","AT1G67560.1",-10
"1",25335023,25335262,240,"*","Promoter (<=1kb)",1,25333058,25334647,1590,2,"AT1G67590","AT1G67590.2",-376
"1",25348564,25348626,63,"*","Promoter (<=1kb)",1,25344440,25348406,3967,2,"AT1G67630","AT1G67630.1",-158
"1",25391230,25391517,288,"*","Promoter (<=1kb)",1,25391460,25393610,2151,1,"AT1G67730","AT1G67730.1",0
"1",25409298,25409317,20,"*","Promoter (1-2kb)",1,25408043,25410153,2111,1,"AT1G67770","AT1G67770.1",1255
"1",25510650,25510696,47,"*","Promoter (1-2kb)",1,25508676,25510889,2214,1,"AT1G68050","AT1G68050.1",1974
"1",25537176,25537346,171,"*","Distal Intergenic",1,25538987,25541740,2754,2,"AT1G68140","AT1G68140.1",4394
"1",25682250,25682470,221,"*","Distal Intergenic",1,25684314,25686165,1852,2,"AT1G68480","AT1G68480.1",3695
"1",25699876,25699937,62,"*","Distal Intergenic",1,25702003,25702511,509,1,"AT1G68500","AT1G68500.1",-2066
"1",25949838,25949858,21,"*","Promoter (<=1kb)",1,25947265,25949262,1998,2,"AT1G69030","AT1G69030.1",-576
"1",25985794,25987050,1257,"*","Promoter (<=1kb)",1,25982330,25986313,3984,2,"AT1G69120","AT1G69120.1",0
"1",25987687,25988190,504,"*","Promoter (1-2kb)",1,25982330,25986313,3984,2,"AT1G69120","AT1G69120.1",-1374
"1",25988728,25989163,436,"*","Promoter (<=1kb)",1,25989730,25989803,74,1,"AT1G69130","AT1G69130.1",-567
"1",26011606,26011878,273,"*","Distal Intergenic",1,26007465,26009059,1595,2,"AT1G69180","AT1G69180.1",-2547
"1",26059360,26059625,266,"*","Promoter (1-2kb)",1,26054665,26058105,3441,2,"AT1G69310","AT1G69310.2",-1255
"1",26100177,26100247,71,"*","Distal Intergenic",1,26097787,26099388,1602,1,"AT1G69430","AT1G69430.1",2390
"1",26401035,26401086,52,"*","Promoter (<=1kb)",1,26400790,26402727,1938,1,"AT1G70090","AT1G70090.2",245
"1",26401142,26401209,68,"*","Promoter (<=1kb)",1,26400790,26402727,1938,1,"AT1G70090","AT1G70090.2",352
"1",26401270,26401359,90,"*","Promoter (<=1kb)",1,26400790,26402727,1938,1,"AT1G70090","AT1G70090.2",480
"1",26401428,26401503,76,"*","Promoter (<=1kb)",1,26400790,26402727,1938,1,"AT1G70090","AT1G70090.2",638
"1",26401701,26401878,178,"*","Promoter (<=1kb)",1,26400790,26402727,1938,1,"AT1G70090","AT1G70090.2",911
"1",26429721,26429896,176,"*","Promoter (<=1kb)",1,26429733,26430069,337,1,"AT1G70185","AT1G70185.1",0
"1",26442146,26442222,77,"*","3' UTR",1,26439864,26442829,2966,1,"AT1G70210","AT1G70210.1",2282
"1",26443237,26443451,215,"*","Distal Intergenic",1,26439864,26442829,2966,1,"AT1G70210","AT1G70210.1",3373
"1",26443933,26443982,50,"*","Distal Intergenic",1,26446136,26448009,1874,2,"AT1G70220","AT1G70220.1",4027
"1",26476421,26476754,334,"*","Promoter (1-2kb)",1,26471078,26474786,3709,2,"AT1G70290","AT1G70290.1",-1635
"1",26513117,26513481,365,"*","Promoter (1-2kb)",1,26512681,26515188,2508,2,"AT1G70370","AT1G70370.2",1707
"1",26514194,26514198,5,"*","Promoter (<=1kb)",1,26512681,26515188,2508,2,"AT1G70370","AT1G70370.2",990
"1",26516711,26517201,491,"*","Promoter (1-2kb)",1,26512722,26515188,2467,2,"AT1G70370","AT1G70370.1",-1523
"1",26580962,26581011,50,"*","Intron (AT1G70510.1/AT1G70510, intron 3 of 4)",1,26583570,26584684,1115,1,"AT1G70518","AT1G70518.1",-2559
"1",26581089,26581266,178,"*","Intron (AT1G70510.1/AT1G70510, intron 3 of 4)",1,26583570,26584684,1115,1,"AT1G70518","AT1G70518.1",-2304
"1",26607149,26607161,13,"*","Promoter (1-2kb)",1,26608625,26612309,3685,1,"AT1G70570","AT1G70570.2",-1464
"1",26654750,26654943,194,"*","Promoter (<=1kb)",1,26654768,26657064,2297,1,"AT1G70700","AT1G70700.1",0
"1",26696270,26696349,80,"*","Promoter (<=1kb)",1,26695166,26696392,1227,2,"AT1G70780","AT1G70780.1",43
"1",26727647,26727982,336,"*","Promoter (<=1kb)",1,26727899,26728754,856,1,"AT1G70895","AT1G70895.1",0
"1",26948749,26948770,22,"*","Promoter (<=1kb)",1,26947765,26949168,1404,1,"AT1G71690","AT1G71690.1",984
"1",27257031,27257080,50,"*","Promoter (<=1kb)",1,27251696,27257081,5386,2,"AT1G72410","AT1G72410.1",1
"1",27292845,27293095,251,"*","Promoter (1-2kb)",1,27288900,27291042,2143,2,"AT1G72490","AT1G72490.1",-1803
"1",27294388,27294447,60,"*","Distal Intergenic",1,27288900,27291042,2143,2,"AT1G72490","AT1G72490.1",-3346
"1",27294499,27294553,55,"*","Distal Intergenic",1,27288900,27291042,2143,2,"AT1G72490","AT1G72490.1",-3457
"1",27298082,27298143,62,"*","Promoter (<=1kb)",1,27295336,27298556,3221,2,"AT1G72500","AT1G72500.1",413
"1",27437342,27437395,54,"*","Promoter (<=1kb)",1,27437928,27439091,1164,1,"AT1G72920","AT1G72920.1",-533
"1",27484065,27484160,96,"*","Promoter (<=1kb)",1,27484513,27488201,3689,1,"AT1G73080","AT1G73080.1",-353
"1",27484213,27484489,277,"*","Promoter (<=1kb)",1,27484513,27488201,3689,1,"AT1G73080","AT1G73080.1",-24
"1",27546471,27546528,58,"*","Promoter (<=1kb)",1,27545006,27546435,1430,2,"AT1G73250","AT1G73250.1",-36
"1",27595897,27596480,584,"*","Promoter (<=1kb)",1,27590810,27595142,4333,2,"AT1G73390","AT1G73390.4",-755
"1",27645691,27646606,916,"*","Promoter (<=1kb)",1,27645658,27646698,1041,2,"AT1G73540","AT1G73540.1",92
"1",27713558,27713634,77,"*","Promoter (<=1kb)",1,27713234,27713415,182,2,"AT1G73687","AT1G73687.1",-143
"1",27713778,27713819,42,"*","Promoter (<=1kb)",1,27713234,27713415,182,2,"AT1G73687","AT1G73687.1",-363
"1",27713875,27713887,13,"*","Promoter (<=1kb)",1,27713234,27713415,182,2,"AT1G73687","AT1G73687.1",-460
"1",27750196,27750245,50,"*","Promoter (1-2kb)",1,27745427,27749178,3752,2,"AT1G73805","AT1G73805.1",-1018
"1",27977060,27977061,2,"*","Promoter (1-2kb)",1,27975179,27977434,2256,1,"AT1G74430","AT1G74430.1",1881
"1",27977116,27977145,30,"*","Promoter (1-2kb)",1,27975179,27977434,2256,1,"AT1G74430","AT1G74430.1",1937
"1",27977199,27977452,254,"*","3' UTR",1,27975179,27977434,2256,1,"AT1G74430","AT1G74430.1",2020
"1",27977897,27978098,202,"*","Intron (AT1G74440.1/AT1G74440, intron 4 of 5)",1,27976502,27980404,3903,2,"AT1G74440","AT1G74440.1",2306
"1",27983014,27983145,132,"*","Promoter (<=1kb)",1,27982509,27984280,1772,1,"AT1G74450","AT1G74450.1",505
"1",27983294,27983343,50,"*","Promoter (<=1kb)",1,27982509,27984280,1772,1,"AT1G74450","AT1G74450.1",785
"1",27983463,27983540,78,"*","Promoter (<=1kb)",1,27982509,27984280,1772,1,"AT1G74450","AT1G74450.1",954
"1",28005208,28005281,74,"*","Promoter (<=1kb)",1,28005365,28007739,2375,1,"AT1G74510","AT1G74510.1",-84
"1",28138898,28138968,71,"*","Promoter (<=1kb)",1,28135361,28138826,3466,2,"AT1G74910","AT1G74910.2",-72
"1",28151630,28151697,68,"*","Promoter (1-2kb)",1,28148575,28150444,1870,2,"AT1G74950","AT1G74950.1",-1186
"1",28183799,28184071,273,"*","Promoter (<=1kb)",1,28181276,28183503,2228,2,"AT1G75060","AT1G75060.2",-296
"1",28189166,28189238,73,"*","Promoter (<=1kb)",1,28187447,28189725,2279,2,"AT1G75090","AT1G75090.1",487
"1",28189291,28189379,89,"*","Promoter (<=1kb)",1,28187447,28189725,2279,2,"AT1G75090","AT1G75090.1",346
"1",28294243,28294292,50,"*","Promoter (<=1kb)",1,28294786,28295097,312,1,"AT1G75394","AT1G75394.1",-494
"1",28294358,28294411,54,"*","Promoter (<=1kb)",1,28294786,28295097,312,1,"AT1G75394","AT1G75394.1",-375
"1",28351175,28351350,176,"*","Distal Intergenic",1,28351562,28353495,1934,2,"AT1G75520","AT1G75520.1",2145
"1",28358438,28358439,2,"*","Promoter (<=1kb)",1,28359309,28361815,2507,1,"AT1G75530","AT1G75530.1",-870
"1",28367804,28367877,74,"*","Promoter (1-2kb)",1,28366027,28367652,1626,1,"AT1G75540","AT1G75540.1",1777
"1",28378876,28378981,106,"*","Promoter (1-2kb)",1,28377461,28378178,718,1,"AT1G75580","AT1G75580.1",1415
"1",28439646,28439697,52,"*","Promoter (<=1kb)",1,28435706,28439667,3962,2,"AT1G75730","AT1G75730.1",0
"1",28461380,28461602,223,"*","Promoter (<=1kb)",1,28461664,28462366,703,1,"AT1G75810","AT1G75810.1",-62
"1",28467467,28467518,52,"*","Promoter (<=1kb)",1,28463462,28466971,3510,2,"AT1G75820","AT1G75820.1",-496
"1",28467581,28467611,31,"*","Promoter (<=1kb)",1,28463462,28466971,3510,2,"AT1G75820","AT1G75820.1",-610
"1",28469753,28469803,51,"*","Distal Intergenic",1,28472357,28472891,535,1,"AT1G75830","AT1G75830.1",-2554
"1",28558267,28558449,183,"*","Promoter (<=1kb)",1,28555042,28557586,2545,2,"AT1G76110","AT1G76110.1",-681
"1",28587127,28587242,116,"*","Promoter (<=1kb)",1,28586773,28587877,1105,2,"AT1G76180","AT1G76180.1",635
"1",28673881,28674169,289,"*","Promoter (<=1kb)",1,28672029,28673934,1906,2,"AT1G76420","AT1G76420.1",0
"1",28676305,28676367,63,"*","Distal Intergenic",1,28672029,28673934,1906,2,"AT1G76420","AT1G76420.1",-2371
"1",28677966,28678025,60,"*","Distal Intergenic",1,28678935,28681995,3061,2,"AT1G76430","AT1G76430.1",3970
"1",28747357,28747492,136,"*","Promoter (<=1kb)",1,28746888,28747845,958,1,"AT1G76600","AT1G76600.1",469
"1",29012660,29012756,97,"*","Promoter (<=1kb)",1,29012717,29015803,3087,1,"AT1G77220","AT1G77220.1",0
